"gender";"ethnicity";"birth";"grade";"star";"read";"math";"lunch";"school";"degree";"ladder";"experience";"tethnicity";"system";"schoolid"
"female";"afam";1979.25;"2";"regular+aide";530;523;"free";"inner-city";NA;NA;NA;NA;"11";"27"
"female";"afam";1979.25;"3";"regular+aide";NA;NA;"free";"inner-city";"bachelor";"level1";4;"cauc";"11";"27"
"female";"afam";1978;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1978;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1978;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1978;"3";"regular+aide";560;526;"free";"suburban";"master";"level1";18;"cauc";"11";"17"
"female";"cauc";1980.5;"k";"regular+aide";474;559;"non-free";"rural";"master";"level1";13;"cauc";"40";"76"
"female";"cauc";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.5;"2";"regular+aide";573;582;"free";"inner-city";"master";"level1";9;"afam";"11";"22"
"male";"afam";1980.5;"3";"regular";650;604;"free";"inner-city";"bachelor";"level1";26;"afam";"11";"22"
"female";"afam";1980.25;"k";"regular";465;489;"free";"inner-city";"bachelor";"level1";12;"afam";"11";"27"
"female";"afam";1980.25;"1";"regular+aide";477;512;"free";"inner-city";"bachelor";"apprentice";3;"cauc";"11";"27"
"female";"afam";1980.25;"2";"regular";562;615;"free";"inner-city";"bachelor";"level1";4;"afam";"11";"27"
"female";"afam";1980.25;"3";"regular+aide";592;626;"free";"inner-city";"bachelor";"level1";4;"cauc";"11";"27"
"male";"afam";1978.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1978.75;"2";"regular+aide";555;582;"free";"inner-city";"bachelor";"level1";10;"afam";"11";"14"
"male";"afam";1978.75;"3";"regular+aide";614;636;"free";"inner-city";"bachelor";"probation";0;"cauc";"11";"14"
"female";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.5;"1";"regular";436;474;"free";"inner-city";"bachelor";"probation";0;"cauc";"11";"32"
"female";"afam";1979.5;"2";"regular";514;512;"free";"inner-city";"bachelor";"level1";30;"afam";"11";"32"
"female";"afam";1979.5;"3";"regular";535;554;"free";"inner-city";"bachelor";"level1";31;"afam";"11";"32"
"female";"afam";1980.25;"k";"regular+aide";405;399;"free";"inner-city";"master";"level1";22;"cauc";"11";"33"
"female";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"2";"regular";637;615;"non-free";"urban";"master";"level1";15;"cauc";"6";"9"
"female";"cauc";1980;"3";"regular";661;663;NA;"urban";"master";"level3";16;"cauc";"6";"9"
"female";"cauc";1980.25;"k";"regular";458;547;"non-free";"rural";"bachelor";"probation";0;"cauc";"5";"7"
"female";"cauc";1980.25;"1";"regular+aide";579;532;"non-free";"rural";"master";"level1";16;"cauc";"5";"7"
"female";"cauc";1980.25;"2";"regular+aide";588;568;"non-free";"rural";"bachelor";"level1";8;"cauc";"5";"7"
"female";"cauc";1980.25;"3";"regular+aide";636;612;"non-free";"rural";"master";"level1";5;"cauc";"5";"7"
"male";"afam";1980.25;"k";"regular+aide";450;506;"free";"suburban";"bachelor";"level1";5;"afam";"11";"21"
"male";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"2";"regular";611;528;"non-free";"suburban";"bachelor";"level1";10;"afam";"11";"21"
"male";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"1";"small";474;572;"free";"inner-city";"bachelor";"notladder";18;"cauc";"11";"14"
"male";"afam";1979.5;"2";"small";604;590;"free";"inner-city";"bachelor";"notladder";19;"cauc";"11";"14"
"male";"afam";1979.5;"3";"small";602;591;"free";"inner-city";"bachelor";"notladder";30;"afam";"11";"14"
"female";"cauc";1980.5;"k";"regular";405;412;"non-free";"rural";"bachelor";"apprentice";3;"afam";"24";"56"
"female";"cauc";1980.5;"1";"regular+aide";459;479;NA;"rural";"bachelor";"level1";6;"cauc";"24";"56"
"female";"cauc";1980.5;"2";"regular+aide";568;552;"non-free";"rural";"bachelor";"level1";23;"cauc";"24";"56"
"female";"cauc";1980.5;"3";"regular+aide";633;588;"non-free";"rural";"master";"level1";15;"cauc";"24";"56"
"male";"cauc";1980;"k";"small";440;520;"non-free";"suburban";"bachelor";NA;10;"afam";"22";"51"
"male";"cauc";1980;"1";"small";509;553;"non-free";"suburban";"bachelor";"level1";9;"cauc";"22";"51"
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";"small";586;574;NA;"rural";"master";"level1";9;"cauc";"10";"13"
"male";"cauc";1980;"3";"small";644;614;NA;"rural";"master";"level1";9;"cauc";"10";"13"
"male";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"2";"regular+aide";614;590;"non-free";"urban";"bachelor";"notladder";17;"cauc";"6";"9"
"male";"cauc";1979.5;"3";"regular+aide";620;624;"non-free";"urban";"master";"level1";38;"cauc";"6";"9"
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";"regular";614;659;NA;"urban";"bachelor";"level1";7;"cauc";"6";"9"
"female";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"1";"regular+aide";505;549;"non-free";"urban";"bachelor";"level1";10;"cauc";"6";"9"
"female";"cauc";1980;"2";"regular+aide";NA;NA;"free";"urban";"master";"level1";19;"cauc";"6";"9"
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979;"2";"small";532;611;"free";"inner-city";"master";"level1";14;"cauc";"11";"22"
"male";"afam";1979;"3";"small";545;567;"free";"inner-city";"master";"level1";19;"afam";"11";"22"
"female";"afam";1980.5;"k";"small";463;576;"free";"inner-city";"bachelor";"level1";6;"afam";"11";"19"
"female";"afam";1980.5;"1";"small";590;549;"free";"inner-city";"bachelor";"notladder";9;"afam";"11";"19"
"female";"afam";1980.5;"2";"small";586;556;"free";"inner-city";"bachelor";"level1";31;"afam";"11";"19"
"female";"afam";1980.5;"3";"regular";629;642;"free";"inner-city";"master";"level3";16;"cauc";"11";"19"
"male";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"2";"regular";524;NA;"free";"suburban";"bachelor";"level1";7;"afam";"11";"25"
"male";"afam";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"k";"regular";391;399;"free";"rural";"bachelor";"apprentice";3;"afam";"24";"56"
"male";"cauc";1980.25;"1";"regular+aide";434;439;NA;"rural";"bachelor";"level1";6;"cauc";"24";"56"
"male";"cauc";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";"regular";402;468;"free";"rural";"bachelor";"probation";0;"cauc";"33";"67"
"female";"cauc";1980.5;"1";"regular";490;529;"free";"rural";"bachelor";"level1";7;"cauc";"33";"67"
"female";"cauc";1980.5;"2";"regular";554;541;"free";"rural";"bachelor";"apprentice";1;"cauc";"33";"67"
"female";"cauc";1980.5;"3";"regular";602;618;"free";"rural";"bachelor";"notladder";7;"cauc";"33";"67"
"female";"afam";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.25;"2";"small";NA;NA;"free";"suburban";"bachelor";"level1";4;"cauc";"11";"25"
"female";"afam";1980.25;"3";"small";657;631;"free";"suburban";"bachelor";"level1";18;"afam";"11";"25"
"male";"cauc";1980.5;"k";"regular";419;434;"non-free";"rural";"master";"level1";8;"afam";"32";"66"
"male";"cauc";1980.5;"1";"regular";448;520;"free";"rural";"bachelor";"level1";12;"cauc";"32";"66"
"male";"cauc";1980.5;"2";"regular";541;599;"non-free";"rural";"bachelor";"apprentice";2;"cauc";"32";"66"
"male";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"regular";NA;454;"non-free";"rural";"bachelor";"level1";20;"cauc";"31";"64"
"female";"cauc";1980;"1";"regular";492;523;"free";"rural";"bachelor";"level1";19;"cauc";"31";"64"
"female";"cauc";1980;"2";"regular";560;NA;"non-free";"rural";"bachelor";"level1";18;"cauc";"31";"64"
"female";"cauc";1980;"3";"regular";593;596;"non-free";"rural";"master";"level1";6;"cauc";"31";"64"
"female";"afam";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1979.25;"2";"regular";NA;NA;"free";"inner-city";NA;NA;NA;NA;"11";"28"
"female";"afam";1979.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";"regular";605;576;"non-free";"rural";"bachelor";"level2";10;"cauc";"34";"68"
"female";"cauc";1980.5;"1";"regular";629;601;"non-free";"rural";"bachelor";"probation";1;"cauc";"34";"68"
"female";"cauc";1980.5;"2";"regular";622;639;"non-free";"rural";"master";"apprentice";2;"cauc";"34";"68"
"female";"cauc";1980.5;"3";"regular";693;663;"non-free";"rural";"bachelor";"level1";8;"cauc";"34";"68"
"male";"afam";1980.25;"k";"small";397;399;"free";"inner-city";"master";"level1";6;"cauc";"11";"28"
"male";"afam";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980.25;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1978.5;"2";"regular";NA;NA;"free";"inner-city";"master";"level1";13;"cauc";"22";"53"
"male";"cauc";1978.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"1";"regular";434;502;"free";"inner-city";"bachelor";"level1";37;"afam";"11";"31"
"male";"afam";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"regular+aide";451;489;"free";"rural";"bachelor";"level1";4;"cauc";"29";"62"
"female";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1980;"k";"regular+aide";421;500;"non-free";"suburban";"master";"level1";10;"cauc";"11";"24"
"male";"afam";1980;"1";"regular";494;584;"non-free";"suburban";"bachelor";"level1";3;"afam";"11";"24"
"male";"afam";1980;"2";"regular";559;570;"non-free";"suburban";"bachelor";"notladder";4;"afam";"11";"24"
"male";"afam";1980;"3";"regular";592;618;"non-free";"suburban";"master";"level1";19;"afam";"11";"24"
"male";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"2";"regular";NA;NA;"free";"inner-city";"bachelor";"probation";2;"cauc";"11";"33"
"male";"afam";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979;"3";"regular+aide";560;549;"free";"inner-city";"bachelor";"level1";30;"afam";"11";"19"
"female";"cauc";1980;"k";"small";456;500;"free";"suburban";"bachelor";NA;10;"afam";"22";"51"
"female";"cauc";1980;"1";"small";503;553;"free";"suburban";"bachelor";"level1";9;"cauc";"22";"51"
"female";"cauc";1980;"2";"small";NA;NA;"free";"suburban";"bachelor";"level1";8;"cauc";"22";"51"
"female";"cauc";1980;"3";"small";610;636;"free";"suburban";"master";"level3";17;"cauc";"22";"51"
"female";"afam";1980.5;"k";"regular+aide";419;454;"free";"inner-city";"bachelor";"level1";16;"afam";"11";"22"
"female";"afam";1980.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"afam";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"3";"regular+aide";657;663;"non-free";"suburban";"master";"level1";21;"cauc";"17";"41"
"male";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"2";"regular+aide";622;659;"non-free";"rural";"bachelor";"level1";14;"cauc";"41";"79"
"male";"cauc";1979.5;"3";"regular";610;663;"non-free";"rural";"master";"level2";12;"cauc";"41";"79"
"female";"afam";1979;"k";"regular";408;449;"free";"urban";"master";"level1";6;"cauc";"2";"2"
"female";"afam";1979;"1";"regular";441;458;"free";"urban";"bachelor";"level1";5;"cauc";"2";"2"
"female";"afam";1979;"2";"regular";560;518;"free";"urban";"master";"level1";8;"cauc";"2";"2"
"female";"afam";1979;"3";"regular";599;564;"non-free";"urban";"master";"level1";15;"cauc";"2";"2"
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";"regular+aide";503;535;"non-free";"rural";"master";"level1";11;"afam";"21";"49"
"male";"cauc";1980;"2";"regular+aide";618;620;"non-free";"rural";"bachelor";"level1";7;"cauc";"21";"49"
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.75;"k";"regular+aide";472;559;"non-free";"rural";"master";"level1";6;"cauc";"35";"69"
"female";"cauc";1979.75;"1";"regular";553;592;"non-free";"rural";"bachelor";"level3";11;"cauc";"35";"69"
"female";"cauc";1979.75;"2";"regular";650;632;"non-free";"rural";"bachelor";"level1";31;"cauc";"35";"69"
"female";"cauc";1979.75;"3";"regular";657;667;"non-free";"rural";"bachelor";"level1";7;"cauc";"35";"69"
"male";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"1";"regular";488;553;"non-free";"suburban";"bachelor";"level1";7;"cauc";"22";"51"
"male";"cauc";1979.5;"2";"regular";545;559;"non-free";"suburban";"master";"level1";31;"cauc";"22";"51"
"male";"cauc";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.25;"1";"regular";553;584;"free";"suburban";"master";"level1";10;"cauc";"28";"61"
"male";"cauc";1979.25;"2";"regular";604;620;"free";"suburban";"bachelor";"apprentice";4;"cauc";"28";"61"
"male";"cauc";1979.25;"3";"regular";631;684;"free";"suburban";"master";"probation";4;"cauc";"28";"61"
"female";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"2";"regular+aide";547;568;"non-free";"suburban";"bachelor";"level1";25;"cauc";"18";"46"
"female";"cauc";1980;"3";"regular+aide";636;651;"free";"suburban";"bachelor";"level3";12;"cauc";"18";"46"
"male";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";"regular";559;570;"non-free";"suburban";"bachelor";"level1";8;"cauc";"25";"58"
"male";"cauc";1980;"3";"regular";602;599;"non-free";"suburban";"bachelor";"level1";22;"cauc";"25";"58"
"male";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.5;"3";"regular";582;629;"free";"rural";"specialist";"level1";13;"cauc";"41";"78"
"female";"cauc";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1979.5;"1";"regular";487;505;"free";"rural";"bachelor";"level1";19;"cauc";"14";"38"
"female";"cauc";1979.5;"2";"regular+aide";614;593;"free";"rural";"bachelor";"level1";6;"cauc";"14";"38"
"female";"cauc";1979.5;"3";"regular+aide";602;593;"free";"rural";"bachelor";"level1";17;"cauc";"14";"38"
"male";"afam";1979.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.25;"2";"regular";547;526;"free";"suburban";"bachelor";"level1";8;"cauc";"22";"51"
"male";"afam";1979.25;"3";"regular";562;573;"free";"suburban";"master";"level1";15;"afam";"22";"51"
"male";"cauc";1980;"k";"regular+aide";418;528;"non-free";"rural";"bachelor";"level1";12;"cauc";"9";"12"
"male";"cauc";1980;"1";"regular";533;538;"non-free";"rural";"bachelor";"level1";32;"cauc";"9";"12"
"male";"cauc";1980;"2";"regular";627;648;"non-free";"rural";"bachelor";"level1";6;"cauc";"9";"12"
"male";"cauc";1980;"3";"regular";614;667;"non-free";"rural";"bachelor";"probation";0;"cauc";"9";"12"
"male";"cauc";1979.5;"k";"small";436;454;"free";"rural";"bachelor";"level1";5;"cauc";"33";"67"
"male";"cauc";1979.5;"1";"small";463;470;"non-free";"rural";"bachelor";"level1";10;"cauc";"33";"67"
"male";"cauc";1979.5;"2";"small";533;510;"free";"rural";"bachelor";"level1";25;"cauc";"33";"67"
"male";"cauc";1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"3";"regular";618;579;"non-free";"rural";"master";"level1";9;"cauc";"24";"56"
"male";"afam";1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"afam";1979.5;"2";"regular+aide";517;548;"free";"inner-city";"bachelor";"level1";31;"afam";"11";"33"
"male";"afam";1979.5;"3";"regular+aide";552;554;"free";"inner-city";"bachelor";"level1";18;"afam";"11";"33"
"female";"cauc";1980.25;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.25;"2";"small";631;582;"free";"rural";"bachelor";"level1";25;"cauc";"33";"67"
"female";"cauc";1980.25;"3";"small";595;601;"free";"rural";"bachelor";"probation";2;"cauc";"33";"67"
"male";"afam";1979.75;"k";"regular+aide";430;434;"non-free";"rural";"bachelor";"level1";13;"cauc";"8";"11"
"male";"afam";1979.75;"1";"regular";451;474;"free";"rural";"bachelor";"level1";16;"cauc";"8";"11"
"male";"afam";1979.75;"2";"regular";NA;NA;"free";"rural";"bachelor";"level1";25;"cauc";"8";"11"
"male";"afam";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"1";"small";521;523;"free";"rural";"specialist";"level1";17;"cauc";"39";"75"
"male";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";"small";428;444;"free";"urban";"bachelor";"level1";11;"cauc";"27";"60"
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";"regular+aide";NA;NA;"non-free";"rural";"master";"level1";9;"cauc";"31";"65"
"male";"cauc";1980;"1";"regular";651;572;"free";"rural";"bachelor";"level1";8;"cauc";"31";"65"
"male";"cauc";1980;"2";"regular";631;648;"non-free";"rural";"master";"level1";9;"cauc";"31";"65"
"male";"cauc";1980;"3";"regular";665;672;"non-free";"rural";"bachelor";"level1";24;"cauc";"31";"65"
"male";"cauc";1979.5;"k";"regular";421;484;"non-free";"suburban";"bachelor";"level1";12;"cauc";"18";"46"
"male";"cauc";1979.5;"1";"regular";447;502;"non-free";"suburban";"master";"level1";19;"cauc";"18";"46"
"male";"cauc";1979.5;"2";"regular";503;574;"non-free";"suburban";"master";"level1";19;"afam";"18";"46"
"male";"cauc";1979.5;"3";"regular";NA;NA;"non-free";"suburban";"master";"level1";24;"cauc";"18";"46"
"male";NA;1979.5;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";NA;1979.5;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";NA;1979.5;"2";"regular";NA;NA;"free";"suburban";"bachelor";"level1";7;"afam";"11";"25"
"male";NA;1979.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"k";"regular+aide";408;423;"non-free";"urban";"bachelor";"level1";11;"cauc";"6";"9"
"male";"cauc";1979.75;"1";"regular+aide";442;463;"non-free";"urban";"master";"level1";8;"cauc";"6";"9"
"male";"cauc";1979.75;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1979.75;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1981;"k";"regular";503;473;"non-free";"urban";"bachelor";"level1";8;"cauc";"6";"9"
"female";"cauc";1981;"1";"regular+aide";651;542;"non-free";"urban";"bachelor";"level1";10;"cauc";"6";"9"
"female";"cauc";1981;"2";"regular+aide";684;574;"non-free";"urban";"bachelor";"notladder";17;"cauc";"6";"9"
"female";"cauc";1981;"3";"regular+aide";657;606;"non-free";"urban";"master";"level1";38;"cauc";"6";"9"
"female";"cauc";1980;"k";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"2";"regular";650;626;"non-free";"urban";"bachelor";"apprentice";1;"cauc";"26";"59"
"female";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980;"k";"regular+aide";436;520;"non-free";"rural";"master";"level1";20;"cauc";"3";"3"
"female";"cauc";1980;"1";"regular";544;529;"non-free";"rural";"bachelor";"level1";23;"cauc";"3";"3"
"female";"cauc";1980;"2";"regular";591;540;"non-free";"rural";"bachelor";"notladder";23;"cauc";"3";"3"
"female";"cauc";1980;"3";"regular";597;618;"free";"rural";"bachelor";"level1";21;"cauc";"3";"3"
"female";"cauc";1980.5;"k";"regular";460;489;"non-free";"urban";"bachelor";"level1";8;"cauc";"6";"9"
"female";"cauc";1980.5;"1";"regular";629;653;"non-free";"urban";"bachelor";"level1";20;"cauc";"6";"9"
"female";"cauc";1980.5;"2";"regular";611;599;"non-free";"urban";"bachelor";"notladder";15;"cauc";"6";"9"
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"k";"regular+aide";445;536;"non-free";"urban";"bachelor";NA;11;"cauc";"13";"37"
"female";"cauc";1980.5;"1";"regular";492;505;"non-free";"urban";"bachelor";"apprentice";1;"cauc";"13";"37"
"female";"cauc";1980.5;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"female";"cauc";1980.5;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"k";"regular";416;454;"free";"rural";"bachelor";NA;4;"cauc";"12";"35"
"male";"cauc";1980;"1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"male";"cauc";1980;"3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
